"","S1.CEL.gz","S2.CEL.gz","S3.CEL.gz","S4.CEL.gz","S5.CEL.gz","S6.CEL.gz","S7.CEL.gz"
"LGI3",5.97068906663788,5.80757042903368,5.97068906663788,6.07049537113812,6.00302155390419,5.81647772311435,6.03334137910163
"GPIHBP1",6.11724123708611,5.72541893074938,7.09077366011092,6.14666472355039,6.26662397056077,6.14666472355039,6.48807718287465
"TMEM154",7.09727794499002,7.42130572951313,6.44313744956146,7.07563390777813,7.21131607105692,7.28400015005485,5.4309486618858
"RBP7",6.8087683689208,6.4875231973868,7.59784348968494,6.5476075026182,7.08206418929198,6.4522937111767,7.23832184161191
"PNISR-AS1",4.79694224584334,6.56967271853913,6.3800737616507,5.85063966230564,5.29561477819151,6.19451431154237,5.40280517020094
"LCN10",6.16113696958715,5.94063414484918,5.8429048777442,5.91203337223509,6.1783141833601,6.30256176135457,6.57929025895367
"B4GALNT4",5.79600688247787,5.79600688247787,5.36226603919748,5.96057700367256,5.69155403139326,5.93729024576324,5.94766855464306
"PDE6B-AS1",4.58836406112537,4.42261486778533,4.36542992586504,4.97625453231847,4.70520094367772,4.52695964469155,4.37453767045099
"RPH3AL-AS1",5.53667137394644,4.39242938287651,5.29524274899779,4.44264119597151,6.24998053889869,5.41793935907923,5.41793935907923
"STPG3-AS1",6.50029505806673,6.50029505806673,6.4245043886317,6.50029505806673,6.50029505806673,6.44516686329815,6.67347989597754
"GATA5",4.69609340851974,4.63687187400149,4.79964004301774,4.79964004301774,5.06306777139115,4.79964004301774,4.79964004301774
"RNF227",6.32372740308034,6.22770649286476,6.59125895609162,6.96733211082783,6.5278997910194,6.45858715912856,6.58662896511072
"GAS6-AS1",5.03961672008519,4.77310549049491,4.59692038669917,5.15808169118251,5.03961672008519,5.08158348821537,5.03961672008519
"SMIM31",8.09958438264507,7.78516424577558,6.88776767151871,7.62586905320383,3.67273243661949,8.30829695994236,8.43179935374594
"LINC00106",6.77373126843235,6.49119008556158,6.55504669879133,6.64995538079113,6.77373126843235,6.80053636796185,7.04987679249732
"SMIM2-AS1",5.09666899090201,6.02217522794324,5.00973590075747,4.81944827323593,4.51959179441329,5.60628437872465,5.41635377209884
"DYNLRB2",3.80772825819962,4.24722708315549,4.00173741398497,3.86439794559438,4.36191029553428,3.88520114590186,4.00173741398497
"ADAMTS16",5.34127734169565,5.07569469289136,5.36226603919748,5.41427832955392,5.42718225646961,5.20471351553177,5.36226603919748
"SHISA7",6.12899375574902,5.84719061939748,6.07244777677107,5.99020547936498,6.22590085535078,6.10181744851307,6.18615562824145
"LINC02361",6.26502686436429,6.0842443054396,6.27240556292484,6.32666823958841,6.28524173307653,6.36822574615721,6.42409096059094
"LYPD8",10.8754135938484,11.5346513357088,10.4451185363471,7.8425877641631,6.01092593903041,10.0100442924592,8.73366094196549
"ZNF818P",6.40195042860465,6.5256645763291,6.58184647343632,5.519809822957,6.20984686728929,6.20984686728929,5.51283229777148
"MEIG1",4.63147519656828,4.82475072093947,4.55389413692088,4.74697714634174,4.74697714634174,4.89215213482624,4.75859418616167
"ACOT12",2.67820476995893,2.54629129790518,2.58900025229538,2.58568353012456,2.816583665751,2.67820476995893,2.87722494244879
"PDZRN3-AS1",5.3829854448491,4.86088780660279,6.20465795575726,5.35422662047552,5.66028426525197,4.96045445055261,5.28937239199763
"MUC12-AS1",7.14529790630902,7.09314026196394,6.80326592312892,7.53238446103271,7.14529790630902,6.49400240670869,7.35896495556824
"TEX44",5.66407345398973,5.66407345398973,5.66407345398973,5.71596891576912,5.59326526445902,5.56742057386098,6.04379754858793
"IBA57-DT",4.41310402861991,4.20283090928879,4.5100035256937,4.28201312133177,4.12113206090278,3.54879171355709,3.92637003466694
"DGKK",5.29561477819151,4.79589549875595,5.43647830454247,4.99343890568177,5.44366462089917,5.29561477819151,5.50437545182367
"FAM240C",4.18821352690071,3.90181454674263,3.88644082690722,4.24212938175019,4.32544977027881,4.26779757826452,4.05240486818077
"DCAF12L1",2.8225205941925,2.75696737236399,2.64193198471947,2.77723724852733,2.9587074736672,2.95792965727235,3.36789452767404
"CASC16",4.49086373292895,4.50358141685712,4.55046320634449,4.33039657894631,4.55046320634449,4.58532065688211,4.96705888447192
"MIR5188",3.77303916003596,3.77303916003596,3.62575867208063,3.77303916003596,3.52312049159333,3.77303916003596,3.97195701701519
"SLC6A18",6.03049412900353,5.97302031355225,5.69824762154616,6.02217522794324,6.1783141833601,6.02217522794324,6.09104071650177
"OOEP",5.14372794874489,5.25840852005645,5.46920085797505,5.28570882268263,5.54931123933921,5.43338667199422,5.28570882268263
"C12orf50",2.74170424979102,2.71416850933561,2.74170424979102,2.74170424979102,2.77723658784438,2.70948810690729,2.98397900343467
"GKN2",3.60769085192244,3.951124868867,3.77215839824661,3.86439794559438,3.86439794559438,3.86439794559438,4.15314566281496
"TMEM255B",6.5058201780678,6.39460406271754,6.36035892984931,6.41926519429497,6.85431499836808,6.30204359281558,6.59126233702107
"MRGPRE",6.3294805504279,5.92218495092774,5.9950284730407,6.00705869097825,6.37989962693968,6.29216117062475,6.5235384932699
"EPHA5-AS1",5.56696224450853,5.51429934783253,5.4683982588692,5.51429934783253,5.48326823662735,5.55858678956386,5.51429934783253
"SBNO1-AS1",6.14861838458543,5.94063414484918,5.90667882627685,5.85743203337982,5.94063414484918,5.94063414484918,6.15345252157593
"ENPP7",5.63633408207651,5.72017271949942,5.72017271949942,5.86691675728254,5.59933592395411,5.51429934783253,6.5181220285901
"TMC3-AS1",5.94689234920319,5.56945164556709,5.39691926914476,5.55259207440357,6.08120346190532,5.8498008942776,5.67747716546562
"DYRK3-AS1",3.80771736194396,3.92818237123772,3.5608033217437,3.53622088198412,3.77303916003596,3.57392430571195,4.33130696794055
"LINC02264",2.37040896684583,2.406549527444,2.50623743360946,2.26548098763138,2.406549527444,2.38452105948146,2.88096802756872
"TMEM270",4.48437117958234,4.52976203874803,4.23136203241101,4.96705888447192,4.79163903552804,4.52976203874803,4.16528369868822
"SPDYA",2.97608565409351,2.89714573601586,2.73561601718935,2.89714573601586,2.84395807200076,2.99019774672914,3.18159771986093
"LINC00415",5.46040099888772,5.46040099888772,5.47437012152303,5.32676008036584,5.75328956116395,5.46040099888772,5.35790575299535
"LINC02269",3.77303916003596,3.54990322655771,3.37361636803087,3.54990322655771,3.94622399794677,3.40925664598018,3.77303916003596
"SLC7A13",3.23607580012498,3.3306129740602,3.42086089149453,3.35478255777174,3.35478255777174,3.35478255777174,3.6689251775439
"PHC2-AS1",5.21889423759439,5.29561477819151,5.11196668787795,5.32676008036584,5.21889423759439,5.03792310592086,5.43164523240946
"GLIPR1L1",3.20808558234256,3.19972721660035,2.96367154107431,3.18159771986093,3.05287605873785,3.46166272149873,3.02094331060846
"LINC00845",4.06593784859409,4.06593784859409,3.94159162419374,4.04258408172146,4.24058571789266,4.05252568836256,4.50968813568926
"MPRIPP1",5.62284363715866,5.44237255413323,5.62284363715866,5.67862798901777,5.91271797599367,5.68597034258712,5.62284363715866
"SPRN",5.99331711803943,5.67750434987617,5.83647930894015,6.03631040997996,6.20613485965775,5.99331711803943,6.22590085535078
"RASL11A",7.65866789386636,7.206580806537,7.02949558173905,6.50373244349968,7.206580806537,7.27241424170328,7.27902767846571
"LINC00672",6.041077939982,5.38133316589411,6.43268300775727,5.32057998481168,7.16851777385716,5.64635683825119,5.90355345130029
"ARMH1",4.23089880412077,3.84503884589507,4.03914341487162,3.81012818189768,4.58674402183907,4.30724496622953,4.03914341487162
"LINC01607",4.39466845926154,4.31431436823493,3.94279151228678,4.89218804957008,4.15477738762577,4.50439714912829,4.41882383510675
"IGHV3-25",4.53279778338585,4.25353387008039,4.21496998215898,4.23089880412077,4.54513993146332,4.96318956072775,4.7784480186237
"C6orf58",4.67634982322623,4.64881408277082,4.67634982322623,4.67634982322623,4.67634982322623,4.75910707833961,4.88878135199701
"LINC00226",3.18159771986093,3.18159771986093,3.18159771986093,3.18159771986093,3.0939023445266,3.57015330165176,3.18159771986093
"RPS23P6",5.23301373367125,5.20930217160395,5.53518599921975,5.17526631977415,5.73675167216769,5.44502329431086,5.88463272736105
"LBX2-AS1",6.61036948719133,6.96733211082783,6.40604002408579,7.59145879513514,6.54098942205384,6.60864261694292,6.61036948719133
"SYTL3",6.89633444502236,6.47101005281283,6.82270173193853,6.30101079344154,7.50722805452148,6.95507246744178,6.54380538617099
"TMEM130",4.84336251382278,3.96747107574736,5.52759219494343,4.49640041711696,5.52328983199657,4.89271746283145,5.25691908985911
"TMEM71",6.51522640718621,6.42855500125583,7.99128714391505,6.19035697442012,7.91738244714754,6.45928937077179,5.84797080403095
"DLGAP1-AS1",7.2499909413337,6.76167733570163,7.01750721064383,6.99211737332296,7.67676217348834,6.65070042301296,7.03203179989143
"ANKRD22",9.10648067679535,8.89750678733473,7.92121019042761,8.60571193181946,7.98940230775518,9.43491087709606,8.6699103909795
"CLYBL",7.72045202852341,8.17170952870618,7.58996827928376,6.28086148835148,6.91845230107947,8.17994102449195,7.41174008951386
"FCRLB",5.89633851530599,5.89633851530599,5.48840764687759,6.40501014525149,6.85478115210373,5.65594022517843,5.89633851530599
"FGFBP3",5.11613221512376,4.7737708188546,5.1012622373656,4.31474177654566,4.79964004301774,5.63575031195439,4.95116467771405
"ZNF540",4.46963613540589,3.82644961955425,4.85461372691468,4.16238230290928,4.51049013499595,4.04986812736976,4.22206975526726
"CHD1-DT",3.2520819800581,3.00390052048862,3.35824111689716,3.03226401612912,3.28928823819317,3.52567661731636,3.2520819800581
"MICU3",4.5690313297735,3.18569031859991,6.11065671791164,3.06836180245401,5.34212250405769,4.31661252785497,5.43166696379236
"FAM83A",4.75462735570114,5.48425551573399,4.5078797788253,4.64570653821752,4.69973106613809,4.69973106613809,4.69973106613809
"SETD9",7.5030924866561,8.10597569520868,6.90598156337089,5.8879831080764,6.62281652881698,7.18549742492597,7.02672055727822
"KMT2E-AS1",6.26078362037244,6.0628225623734,5.7923320767948,6.25731708696021,6.26078362037244,6.39447926957032,6.59282364279313
"IQCH-AS1",6.22569713023789,6.37562177127132,6.21741234951361,6.54565792112527,6.08379794074528,6.21741234951361,6.21741234951361
