"","S1.CEL.gz","S2.CEL.gz","S3.CEL.gz"
"DEFB125",3.98917084936369,3.98917084936369,3.88027917186816
"WFDC10B",5.62806481360047,5.4938749702257,5.4938749702257
"DEFB105B",3.88027917186816,3.88027917186816,3.88027917186816
"DEFB105A",3.88027917186816,3.88027917186816,3.88027917186816
"PKHD1",4.09496737127226,4.05388665096573,4.05388665096573
"PKD1L1",4.42609172678521,4.31116044890469,4.42609172678521
"ADGRG4",4.81955576838538,4.87571613959916,4.81955576838538
"TENM1",4.09894788633461,4.09894788633461,4.09894788633461
"REXO1L1P",4.64132208107135,4.53236172662632,4.78040145605232
"TAF1L",6.10346757573504,6.06824750868111,6.10346757573504
"CNTNAP5",4.70967898801228,4.83384300580871,4.69491349622398
"RECQL4",7.73752541154878,7.73896534760422,8.28515651127765
"ADGRF3",5.61737476930341,5.61737476930341,5.56430698215956
"TMC2",6.42765718972573,6.66160033164777,6.42765718972573
"SMCR5",4.75119946308452,4.69129269937027,4.69129269937027
"BICD2",4.33940981780142,4.51391291610377,4.51391291610377
"ZIM3",3.32421153736467,3.32421153736467,3.32421153736467
"NOX5",5.19494043333176,5.19494043333176,5.14986321860037
"DAOA-AS1",3.47941273828648,3.12604847190442,3.35282489561504
"KLHL4",3.94436708306396,3.94436708306396,3.94436708306396
"GPR156",4.77876619263709,4.71263329891405,4.77876619263709
"SUOX",6.79646180106538,7.03799855664864,7.50678988450395
"ADGRF4",6.1980996729743,6.06811446398043,6.1980996729743
"IL31RA",3.79576052372231,3.79576052372231,3.72879538089166
"SYTL5",4.10319851442649,5.34577398932965,4.25375426468549
"SDCCAG8",5.07262565391171,5.07262565391171,5.07262565391171
"ADGRF2",3.58107680826771,3.58107680826771,3.65206115813814
"SYN2",4.98253700080902,4.98253700080902,4.98253700080902
"ASB10",7.57553519071168,7.57553519071168,7.57553519071168
"NFKBID",6.26837221018871,6.26837221018871,6.19290394393774
"CD300LF",7.16320424023787,7.2291827828541,6.48246495136108
"GJA10",5.27704625048528,5.27704625048528,5.27704625048528
"WNT9A",4.38448027713297,4.4888630865034,4.38448027713297
"GAL3ST2",6.21760194879434,6.21760194879434,6.21760194879434
"PIP4K2B",6.69157464497645,6.49999871052485,6.37068755202533
"ODF3",4.75119946308452,4.75119946308452,4.75119946308452
"WFDC13",3.02881834498882,3.02881834498882,3.02881834498882
"CCDC197",4.83220426775145,4.71150764629089,4.51391291610377
"SLFN5",5.10952485022382,5.19487450225554,4.7205212099521
"SERPINB12",5.74958241838946,5.63196858002377,5.7367440824254
"GIPC3",5.14593168968467,5.14593168968467,5.14593168968467
"PGLYRP3",4.0132684345615,3.77265274271931,4.02558583088347
"PSKH2",5.70616159759861,5.70616159759861,5.70616159759861
"OR6W1P",4.98253700080902,4.9596753972005,4.98253700080902
"MOGAT1",5.93360739985016,5.93360739985016,6.32942923952513
"GPR78",5.6034288935339,5.6034288935339,5.6034288935339
"H1-8",5.6034288935339,5.6034288935339,5.6034288935339
"TAAR9",4.61852867272461,4.61852867272461,4.61852867272461
"GNRHR2",4.90943453689861,4.76971661960133,4.77876619263709
"GNRHR2P1",4.90943453689861,4.76971661960133,4.77876619263709
"MYOZ3",4.63632652019497,4.63632652019497,4.63632652019497
"BNIPL",3.94436708306396,3.94436708306396,3.94436708306396
"ASB11",3.62378462742593,3.62378462742593,3.62378462742593
"OFCC1",2.944447088141,2.944447088141,2.944447088141
"SDR9C7",3.66686909794624,3.66686909794624,3.66686909794624
"OR5P3",4.42609172678521,4.42609172678521,4.42609172678521
"TRIM40",4.16374955204928,4.16374955204928,3.95932895547571
"CSN1S2AP",3.68526018925251,3.72941614301167,3.64216096490755
"WFDC12",6.74706685842041,6.74706685842041,6.74706685842041
"CRYGN",5.90976549860103,5.87392895783312,5.90976549860103
"STARD6",3.910821043344,3.910821043344,3.910821043344
"C11orf40",3.47941273828648,3.47941273828648,3.47941273828648
"ZBTB7C-AS2",4.8890807980708,5.16325067742308,4.8890807980708
"BCL2L11",8.57296421586463,8.47741882036745,8.50080087450641
"DEFB119",3.62378462742593,3.62378462742593,3.58909610256395
"TAC4",4.78821131352151,4.53236172662632,4.72393766107792
"TIGD1",6.42120424375823,6.93171611121477,7.93712188968511
"ALKBH5",9.1759639752735,9.08651995850816,9.47235139880817
"CCDC69",5.67064256099751,6.17167809174478,4.69696479342041
"NFX1",8.40407485224136,8.40969849378988,8.40969849378988
"DSG2",11.0090592254745,11.058724250605,10.7213626507908
"C5orf24",6.72141133790065,6.73357305775709,6.79019999857761
"DDX46",7.00379195328854,6.97057910188624,7.31167982524563
"KBTBD6",6.61928873785395,6.32942923952513,6.62307286348651
"CDK8",9.07347071786559,8.78926017658778,9.07347071786559
"PTK6",8.53992654391219,8.20678935783973,8.50944300922743
"NKD1",6.30348495355199,6.31646370911133,6.2807883626659
"STK38",9.12002043365863,9.26272167589609,8.74958833545955
"THEM4",6.76486448575024,6.51592087464441,7.12759580707223
"CLSPN",3.83581593951151,3.92753295006264,3.92753295006264
"RBAK",4.84915295855749,6.20964865623358,5.32235128858634
"WDR62",4.75032509750457,4.71448855673667,4.81955576838538
"SLC39A12",3.02881834498882,3.02881834498882,3.02881834498882
"RNF168",3.85839020827286,3.83581593951151,3.97499099824016
"SVEP1",3.28460140130895,3.34188126015718,3.30814663951317
"GATA4",5.67885969670143,5.66285784755545,5.66285784755545
"TC2N",7.94815494806519,8.31174588005611,7.74081022402304
"C9orf72",6.45971282575889,5.42053819338481,6.69142705257666
"KCTD18",7.00478850355774,6.97057910188624,6.71320186836947
"KLF11",6.12416774791403,6.25584093327309,6.25584093327309
"ANKLE1",3.63047415041586,3.83581593951151,3.68526018925251
"PLXNA3",6.93171611121477,6.93171611121477,7.76652535541724
"PELO",3.68526018925251,3.90699484126837,3.21673849978736
"LACC1",6.55209924554171,7.51108949704097,6.28166600783691
"TEX55",3.80198344533886,3.80198344533886,3.77265274271931
"RANBP3L",3.28460140130895,3.28460140130895,3.34027405889573
"SNX13",6.7998143097529,7.7070772265085,7.11980017574785
"KDM1B",6.66389868144606,6.18271014890337,6.59618203642313
"ATP6V0D2",5.42053819338481,5.71439765465943,5.42053819338481
"LHX4",4.90474047353924,4.90474047353924,4.90474047353924
"RNU6-646P",6.15154869917663,6.396981431371,6.15154869917663
"CEP19",6.15154869917663,6.396981431371,6.15154869917663
"DNAH11",5.99837437481278,5.90976549860103,5.90976549860103
"PROSER3",6.97057910188624,6.82813942944412,6.97057910188624
"ADPRHL1",6.61284422183311,6.42765718972573,6.3694886262306
"SYNRG",5.42053819338481,5.23003942368275,5.23003942368275
"SEPSECS",5.11424951501656,6.44441469023627,6.38801528358479
"GRIK5",6.00397131913492,5.99551450351512,5.88574827551508
"LRRN4",5.4938749702257,5.27704625048528,5.38848255735165
"ZNF777",7.84574013790582,7.09058639064889,7.80574041425096
"JPH2",6.21760194879434,6.21760194879434,6.1729839237424
"PDE5A",4.63632652019497,5.35593337855683,4.59186328783833
"SH2D1B",3.52117004455345,3.52117004455345,3.52117004455345
"SSTR3",7.36628056550992,7.31060790792314,7.31060790792314
"ADAMTS19",4.05388665096573,4.05388665096573,4.05388665096573
"DDX31",6.05376119058615,6.05376119058615,6.00115972336955
"UMODL1",3.52117004455345,3.52117004455345,3.52117004455345
"PARD3B",4.61852867272461,4.61852867272461,4.61852867272461
"DST",3.32421153736467,3.32421153736467,3.32421153736467
"ZNF441",4.0743810622501,4.42609172678521,3.8873772582248
"NEGR1",4.31802791712908,5.47060292148067,4.27731275186167
"FCRL3",4.53236172662632,4.68291747688532,4.53236172662632
"DCAF4L2",3.66686909794624,3.62184718902327,3.62184718902327
"STOX1",4.17874976342797,3.62378462742593,3.70797931718306
"CRMA",6.00828940825025,5.7683252682473,5.7683252682473
"ARL10",5.82824451349361,5.57395553684639,6.19153478828986
"RNFT2",4.39609534685766,4.42609172678521,4.4701152551472
"ANKFN1",4.77876619263709,4.77876619263709,4.73963438769258
"KRT78",4.16837909190035,4.38187365861226,4.04834224375547
"CCDC7",2.99298180422092,2.99298180422092,2.99298180422092
"ZNF41",5.46789162517076,6.50910797896906,6.17167809174478
"ZNF512",8.02918673772304,8.43183271780525,8.15523717408566
"AMMECR1",7.31363402315853,6.6375160542078,7.84136733286432
"FAM117B",5.53464032633908,5.65234243242864,6.60599657831482
"ZNF583",6.22812874564397,5.96443068979756,5.7683252682473
"OXER1",7.84182302138512,7.84182302138512,7.84182302138512
"LUZP1",4.36264594218102,4.42337950834997,4.36264594218102
"ZNF75D",5.80283312862534,6.76220288072468,6.6814279486667
"LINC00052",4.63632652019497,4.63632652019497,4.63632652019497
"BRWD1",5.88343405001411,6.71995185660862,6.2453266672321
"CCDC89",3.54971056841499,3.54971056841499,3.6629215276512
"ZNF572",6.19153478828986,5.90976549860103,7.28797485195129
"RMDN2",4.4141345309233,4.4141345309233,4.36264594218102
"ADAMTS18",4.68162629024485,4.84915295855749,4.84915295855749
"PCDHAC1",4.9154056606359,4.6844998587363,4.6844998587363
"HIPK4",6.65462845372113,6.65462845372113,6.65462845372113
"FAM124A",6.23473512413782,6.30625960966226,6.2807883626659
"NKAIN3",5.10952485022382,5.10952485022382,5.10952485022382
"ITIH5",5.4938749702257,5.48628306154259,6.23082607908708
"FANCB",5.23003942368275,5.37945472082164,5.31464717596666
"POMK",6.09645655472233,6.09645655472233,6.09645655472233
"ZNF709",3.47941273828648,3.47941273828648,3.47941273828648
"CCDC57",5.19494043333176,5.19494043333176,5.19494043333176
"SMC1B",3.62378462742593,3.62378462742593,3.62378462742593
"BRWD3",6.01562310466384,6.34725521053199,6.56844137707419
"ASB16",7.71938514974242,7.56748956959556,7.30919760896357
"MAGEE2",3.54971056841499,3.54971056841499,3.54971056841499
"ERVV-1",4.25375426468549,4.25375426468549,4.25375426468549
"GAL3ST3",6.89985391482662,6.89985391482662,6.77807008651168
"C2CD6",3.3731427960122,3.52117004455345,3.3731427960122
"UTS2R",8.20465962793514,8.21633908390996,8.20465962793514
"USH1G",7.26130636746288,7.26130636746288,7.26130636746288
"SYN1",6.71995185660862,6.71995185660862,6.71995185660862
"SLC23A3",4.4880587188167,4.88578675125694,4.77876619263709
"CNOT6L",2.90975856327903,2.90975856327903,2.90975856327903
"CNOT6LP1",4.94386683690745,5.21042099631978,4.9610383537146
"RHBDL3",4.71516623734061,4.73757757810497,4.73757757810497
"ZNF718",4.28449892889364,5.55590511050078,5.46303526146484
"DIP2B",3.79160902353213,3.79160902353213,3.79160902353213
"SLC36A1",5.44243945256884,5.46202436214409,5.44243945256884
"SNRNP48",7.21636113619811,7.11633838497954,7.11633838497954
"ZNF560",3.42975966048063,3.28460140130895,3.28460140130895
"RTTN",3.38052900952394,3.38052900952394,3.24968019402831
"BTNL9",7.27487812533152,7.27067965479976,7.27067965479976
"PUS10",5.42008577407323,5.67885969670143,5.58306700649687
"PLCXD2",6.00232806943872,6.00232806943872,6.00232806943872
"UMODL1-AS1",4.61260447964486,4.53236172662632,4.44193879130865
"LMLN",5.40653058078607,5.38848255735165,5.40653058078607
"RAD9B",3.47941273828648,3.47941273828648,3.47941273828648
"ZNF555",6.44431896066003,6.56671070646246,6.44431896066003
"NYAP1",5.44243945256884,5.5626104574344,5.44243945256884
"RSKR",4.50294059562457,4.50294059562457,4.4492827323002
"MRGPRX3",3.58107680826771,3.56894672932277,3.58107680826771
"ABCA13",2.944447088141,2.944447088141,2.944447088141
"ADGRG7",5.11453462964921,6.81270525296502,4.26358010594915
"CSF3R",8.54789473907466,7.93712541125931,7.46905592949957
"CD300LD-AS1",4.13155632721095,3.11669346298098,3.38052900952394
"DGKH",5.80283312862534,6.31525487428716,8.06911403449203
"TMEM182",4.84915295855749,4.84915295855749,4.6994645632743
"C16orf46",5.88574827551508,5.88574827551508,5.88574827551508
"LSM14B",5.15934414439572,5.15934414439572,5.15934414439572
"CASP8",4.05388665096573,4.05388665096573,4.05388665096573
"LINC02910",3.27517469978709,2.90975856327903,3.02881834498882
"SLC5A3",6.06092908296379,6.17506345602309,6.06092908296379
"KIF19",3.66686909794624,3.66686909794624,3.62937979815497
"SLFNL1",3.52117004455345,3.52117004455345,3.52117004455345
"GPR82",5.23567601884145,6.2511028381305,4.81955576838538
"RIBC1",4.9154056606359,4.9154056606359,4.9154056606359
"OXGR1",7.07770014717875,7.39016434394634,7.98924505894983
"CDC14C",3.06514370960157,3.06514370960157,3.06514370960157
"SULT1C4",3.98923952631319,4.073610783161,3.98923952631319
"TEAD1",3.83581593951151,3.83581593951151,4.30724438250123
"CATSPER2P1",5.15934414439572,5.15934414439572,5.16508781136324
"CATSPER2",5.15934414439572,5.15934414439572,5.16508781136324
"POU5F2",4.48312919984342,4.26360419261809,4.57559295402603
"RXFP2",3.34027405889573,3.34027405889573,3.34027405889573
"BEND7",4.88237136101659,4.67860055284466,4.67860055284466
"SLC18A2",4.82687004423172,5.48643210085817,4.7205212099521
"SSMEM1",3.72879538089166,3.72879538089166,3.72879538089166
"MAB21L3",4.70967898801228,4.90538549936764,3.64877414126747
"BASP1-AS1",3.98923952631319,3.98923952631319,3.98923952631319
"MIER3",5.46303526146484,7.06338929657382,5.46303526146484
"SDE2",6.85215105125201,7.27207746425948,7.30149129035079
"MTMR9",6.35314977271565,6.4911774032379,6.35314977271565
"SLC35G3",6.35314977271565,6.4911774032379,6.35314977271565
"SLC35G5",6.35314977271565,6.4911774032379,6.35314977271565
"SLC35G6",6.35314977271565,6.4911774032379,6.35314977271565
"UROC1",4.63632652019497,4.76291436286641,4.57559295402603
"PCDH15",3.15375258581332,3.15375258581332,3.15375258581332
"TNRC6A",6.08941291551142,5.85260780772017,6.08941291551142
"KCNA6",4.8890807980708,4.8890807980708,4.8890807980708
"ARID2",6.41046685697226,6.36162805636137,5.85306118128388
"AMER3",5.07262565391171,5.07262565391171,5.07262565391171
"OTUD7A",5.07262565391171,5.07262565391171,4.81955576838538
"ERVW-1",5.66005583435442,5.66005583435442,5.66005583435442
"FGF13",3.12985256709545,3.15375258581332,3.15375258581332
"FBXL18",8.98132789846115,8.98132789846115,8.90852324877822
"LINC01600",4.27387085678295,4.25375426468549,4.25375426468549
"PNPLA1",4.26867129725277,4.20876453353852,4.15428245272381
"DEPDC4",3.63981527911661,3.73153228966773,3.94436708306396
"ANKRD39",7.0204657728901,6.88365499048274,6.74859557732325
"ANKRD23",7.0204657728901,6.88365499048274,6.74859557732325
"COX6B2",6.66414339859549,6.66877764278864,6.66414339859549
"NIBAN3",5.42053819338481,5.42053819338481,5.42053819338481
"EPHA10",4.31802791712908,4.31802791712908,4.31802791712908
"WDR64",3.77265274271931,3.77265274271931,3.77265274271931
"BTBD9",4.75119946308452,4.75119946308452,4.95090504537396
"HEATR9",3.34027405889573,3.34027405889573,3.34027405889573
"PARP15",3.11626328602204,3.24285112869349,3.11626328602204
"ARHGAP42",3.01884441974004,3.01884441974004,3.11626328602204
"LINC01101",5.15934414439572,5.19889459706475,5.15934414439572
"ATM",4.53236172662632,4.53236172662632,4.35815678864601
"CALHM4",4.01375034674392,3.98923952631319,3.98923952631319
"NPHP3",3.88027917186816,3.88027917186816,3.88027917186816
"ATG9B",3.47941273828648,3.42124417479135,3.58107680826771
"CXorf58",3.68526018925251,3.68526018925251,3.68526018925251
"EFCAB3P1",3.54971056841499,3.54971056841499,3.54971056841499
"HILPDA-AS1",3.54971056841499,3.54971056841499,3.54971056841499
"EFCAB3",3.54971056841499,3.54971056841499,3.54971056841499
"TFAP2B",3.54576911214518,3.31021615270309,3.88027917186816
"CCDC13",5.99481157894277,5.99481157894277,5.99481157894277
"LINC02210",6.54560048426751,6.54560048426751,6.54560048426751
"MRGPRX1",3.34027405889573,3.34027405889573,3.34027405889573
"HFE",3.96443003467289,4.017977770439,4.09894788633461
"RLN3",5.33657458521595,5.23003942368275,5.33657458521595
"CSMD1",4.52784499994669,4.38187365861226,4.56425578798279
"MACF1",4.20876453353852,4.20876453353852,4.20876453353852
"ADAMTS20",3.28460140130895,3.28460140130895,3.28460140130895
"SALL3",3.60434697911098,3.47941273828648,3.47941273828648
"AGBL4",4.84915295855749,4.84915295855749,4.84915295855749
"LCAL1",5.15934414439572,4.98095016521499,6.12770317293107
"SLC17A8",3.20156615419914,3.19173155227301,3.19173155227301
"LINC02873",3.98185638285523,3.94436708306396,3.94436708306396
"SATB2-AS1",5.00794127416119,5.47289561893867,4.71373659808655
"RBFOX1",6.28464956306885,6.1642545780589,6.10346757573504
"SLFN13",2.96772484331956,3.21650634253094,3.7942841843121
"C12orf40",4.16374955204928,4.16374955204928,4.16374955204928
"CFAP57",4.90392161384759,4.67860055284466,4.72972012926514
"C5orf64",3.94436708306396,3.85436237042775,4.07566091632127
"ADAMTS15",5.62223969024948,5.62223969024948,5.62223969024948
"LY86-AS1",3.66403957805414,3.62378462742593,3.62378462742593
"EDARADD",4.8890807980708,4.8890807980708,4.8890807980708
"OTOA",4.98253700080902,4.98253700080902,4.98253700080902
"OTOAP1",4.98253700080902,4.98253700080902,4.98253700080902
"CCDC171",2.99298180422092,2.90975856327903,2.99298180422092
"C18orf15",5.82814405556138,5.82814405556138,5.82814405556138
"MUC19",3.63533917815344,3.54879451282131,3.72879538089166
"KLHDC7A",5.38848255735165,5.38848255735165,5.38848255735165
"NDUFV1-DT",7.381538311271,7.381538311271,7.47728716346587
"AQP4-AS1",3.25235510898451,3.25235510898451,3.19173155227301
"CNTNAP4",2.96772484331956,2.88155789722128,2.96772484331956
"FER1L6-AS1",4.22980300540281,4.22980300540281,3.94436708306396
"C1orf127",6.48246495136108,6.48246495136108,6.48246495136108
"CCDC162P",3.88027917186816,3.88027917186816,3.88027917186816
"AGBL1",3.85985152389921,3.77265274271931,3.77265274271931
"LINC02880",3.52117004455345,3.52117004455345,3.52117004455345
"LINC00304",3.98923952631319,4.20862199529851,3.98923952631319
"ACSF3",3.72879538089166,3.72879538089166,3.72879538089166
"TERB1",4.51391291610377,4.41129833323129,4.51391291610377
"MYO1H",4.20876453353852,4.20876453353852,4.20876453353852
"ASB14",4.94386683690745,4.94386683690745,4.94386683690745
"RPTN",4.09894788633461,3.94436708306396,4.87289749845027
"FEZ1",4.7149259174574,4.8035035654768,4.67860055284466
"LINC00269",7.16406348650824,7.01920792130704,7.16406348650824
"VSTM4",5.7683252682473,5.7683252682473,5.7683252682473
"CCDC150",5.15934414439572,5.05633654557709,5.15934414439572
"STPG4",4.60761620297423,4.60761620297423,4.45419261617255
"FAM9B",3.66686909794624,3.6829316194773,3.66686909794624
"CES5A",4.30294202883393,4.30294202883393,4.14407266535339
"CFAP47",4.50294059562457,4.50294059562457,4.50294059562457
"DCAF8L2",4.16374955204928,4.16374955204928,4.16374955204928
"HYDIN",3.65185775709175,3.72879538089166,3.72879538089166
"DNAH17",3.83581593951151,3.88027917186816,3.88027917186816
"LINC01931",3.47941273828648,3.31755996984941,3.31755996984941
"POTEB3",3.01710981233092,3.15375258581332,3.15375258581332
"POTEC",3.01710981233092,3.15375258581332,3.15375258581332
"POTED",3.01710981233092,3.15375258581332,3.15375258581332
